scenario,n_society,alpha,seed,placement,feedback_strength,defense,defense_mode,label,collapse_rate,collapse_day,max_collapse_score,retail_loss_pct_30d,harmful_profit,wealth_transfer,price_dislocation_max,liquidity_stress_max,social_cascade_peak,intervention_cost,utility_loss,false_positive_rate,scenario_id
s2,1000,0.0,3,,nan,noguard,,noguard,0.0,-1,0.7733439029246363,0.0005972019266529009,0,0.0,0.24166996966394882,0.9666798786557953,0.0,0.0,0.0,0.0,s2
s2,1000,0.0,4,,nan,noguard,,noguard,0.0,-1,0.8755524661079079,-0.0002546896465919912,0,0.0,0.2736101456587212,1.0944405826348849,0.0,0.0,0.0,0.0,s2
s2,1000,0.0,5,,nan,noguard,,noguard,1.0,6,1.0269549458753608,0.0006248294726975262,0,0.0,0.3209234205860502,1.2836936823442011,0.0,0.0,0.0,0.0,s2
s2,1000,0.005,1,,nan,noguard,,noguard,1.0,4,3.01615016527074,0.005832450942163492,6710.0495141243155,0.11562494777542524,0.8046986386185958,3.2187945544743837,0.8864321608040201,0.0,0.0,0.0,s2
s2,1000,0.005,2,,nan,noguard,,noguard,1.0,4,2.605103997079978,0.0037608280705626884,8514.899235939141,0.2275479632077493,0.6680840662713349,2.67233626508534,0.9326633165829146,0.0,0.0,0.0,s2
s2,1000,0.005,3,,nan,noguard,,noguard,1.0,5,3.0194305168210605,0.00583357754371143,2678.9073478485807,0.04615296828821673,0.8039764368327791,3.2159057473311163,0.8944723618090452,0.0,0.0,0.0,s2
s2,1000,0.005,4,,nan,noguard,,noguard,1.0,5,2.635839611040552,0.003506329323906433,7000.1957959117135,0.20064780028618592,0.6788187428531105,2.7152749714124425,0.9256281407035176,0.0,0.0,0.0,s2
s2,1000,0.005,5,,nan,noguard,,noguard,1.0,5,3.321291308526182,0.005888190304871705,2360.5854582333704,0.04029162737410281,0.8984361677129872,3.593744670851949,0.9105527638190954,0.0,0.0,0.0,s2
s2,1000,0.01,1,,nan,noguard,,noguard,1.0,4,3.2583637375262495,0.012074656340572606,15735.886716482462,0.1316379913335093,0.8619230844171795,3.447692337668718,0.996969696969697,0.0,0.0,0.0,s2
s2,1000,0.01,2,,nan,noguard,,noguard,1.0,4,2.9886422408187627,0.007288352536177733,18293.781451396004,0.2535355833969172,0.7782443439551439,3.1129773758205754,0.9929292929292929,0.0,0.0,0.0,s2
s2,1000,0.01,3,,nan,noguard,,noguard,1.0,4,3.687876264122288,0.011533915507890322,9351.940103726927,0.08190110408487433,0.9969189165315209,3.9876756661260835,0.9929292929292929,0.0,0.0,0.0,s2
s2,1000,0.01,4,,nan,noguard,,noguard,1.0,4,2.8345695547810457,0.007031843649877442,13495.57485536451,0.19385945524450154,0.7298864798437423,2.9195459193749698,0.9949494949494949,0.0,0.0,0.0,s2
s2,1000,0.01,5,,nan,noguard,,noguard,1.0,4,4.016990322650514,0.010401245906514802,9024.92456588184,0.0876441678431314,1.1013587652722279,4.4054350610889115,0.9828282828282828,0.0,0.0,0.0,s2
s2,1000,0.02,1,,nan,noguard,,noguard,1.0,4,3.416747151600726,0.018173119808764824,25103.890096720308,0.140956614241072,0.9105561427006322,3.6422245708025294,1.0,0.0,0.0,0.0,s2
s2,1000,0.02,2,,nan,noguard,,noguard,1.0,4,3.0859014102149334,0.011075145339583028,30478.77395185572,0.28081608677076264,0.8071355616087612,3.228542246435045,1.0,0.0,0.0,0.0,s2
s2,1000,0.02,3,,nan,noguard,,noguard,1.0,4,3.80299779776278,0.017191741381834585,13906.930679017794,0.08254396850006677,1.0314932086186734,4.125972834474694,1.0,0.0,0.0,0.0,s2
s2,1000,0.02,4,,nan,noguard,,noguard,1.0,4,2.870565526183069,0.010294711729952761,21638.734629521496,0.2144823676262057,0.7400227766470694,2.9600911065882776,1.0,0.0,0.0,0.0,s2
s2,1000,0.02,5,,nan,noguard,,noguard,1.0,4,4.230707539405586,0.015153754965667138,15047.168834152748,0.10132309745794282,1.1651772224223442,4.660708889689377,1.0,0.0,0.0,0.0,s2
s2,1000,0.05,1,,nan,noguard,,noguard,1.0,4,3.3302840211061513,0.024242196129663014,51568.54686056124,0.22391816572852927,0.8823149798586758,3.529259919434703,1.0,0.0,0.0,0.0,s2
s2,1000,0.05,2,,nan,noguard,,noguard,1.0,4,3.0416671016740646,0.015944488064971018,64195.15730185388,0.42380695771525206,0.7919961444251175,3.1679845777004694,1.0,0.0,0.0,0.0,s2
s2,1000,0.05,3,,nan,noguard,,noguard,1.0,4,3.7812937570657814,0.024824877666814744,27827.492136192974,0.11799492983855953,1.0237387851589699,4.0949551406358795,1.0,0.0,0.0,0.0,s2
s2,1000,0.05,4,,nan,noguard,,noguard,1.0,4,2.863342922742836,0.015401973058915452,48528.93285814766,0.3316658652998571,0.7366621876751754,2.9466487507007018,1.0,0.0,0.0,0.0,s2
s2,1000,0.05,5,,nan,noguard,,noguard,1.0,4,4.3430046933154465,0.02310766676821736,33323.78007128788,0.15180097404373585,1.1992452865802778,4.796981146321111,1.0,0.0,0.0,0.0,s2
s2,1000,0.1,1,,nan,noguard,,noguard,1.0,4,3.286923876162613,0.031074183534405917,66355.61030074768,0.2372659471747218,0.866808646672878,3.4672345866915126,1.0,0.0,0.0,0.0,s2
s2,1000,0.1,2,,nan,noguard,,noguard,1.0,4,2.861587705815582,0.024131214448798035,78984.65466801077,0.36368135385441486,0.7340321529864782,2.9361286119459127,1.0,0.0,0.0,0.0,s2
s2,1000,0.1,3,,nan,noguard,,noguard,1.0,4,3.7458106289907995,0.031337973294158154,26500.718590140343,0.09396026539923923,1.011482818236506,4.045931272946024,1.0,0.0,0.0,0.0,s2
s2,1000,0.1,4,,nan,noguard,,noguard,1.0,4,2.5450638274243036,0.022579454392353693,66238.75855432171,0.32595393731407635,0.6358026503286652,2.543210601314661,1.0,0.0,0.0,0.0,s2
s2,1000,0.1,5,,nan,noguard,,noguard,1.0,4,4.148131705840606,0.030268000297907327,33203.20322071295,0.12188597746764615,1.1371185904800676,4.548474361920271,1.0,0.0,0.0,0.0,s2
s2,1000,0.0,1,,nan,random,full,random,0.0,-1,0.4083467157061096,1.1610395778529345e-05,0,0.0,0.12760367567251918,0.5104147026900767,0.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.0,2,,nan,random,full,random,0.0,-1,0.5439589843959721,-1.7436126498505472e-06,0,0.0,0.16998704772817375,0.679948190912695,0.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.0,3,,nan,random,full,random,0.0,-1,0.30952532548305883,2.034466153923422e-05,0,0.0,0.09672084708717801,0.38688338834871194,0.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.0,4,,nan,random,full,random,0.0,-1,0.3385114156299881,-6.271471023745835e-06,0,0.0,0.10578481738437123,0.42313926953748515,0.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.0,5,,nan,random,full,random,0.0,-1,0.5072711601875248,3.06595229357481e-06,0,0.0,0.1585218383494427,0.6340873533977709,0.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.005,1,,nan,random,full,random,1.0,4,1.1420428640018243,1.3251303364733356e-05,-2128.615534802346,-16.144163607122938,0.21842968413052702,0.8737187365221082,0.8864321608040201,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.005,2,,nan,random,full,random,1.0,4,1.082278059504904,-6.748279687672404e-07,-690.3561991723254,-102.81514073413341,0.19250314639405472,0.770012585576219,0.9326633165829146,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.005,3,,nan,random,full,random,1.0,5,1.1073964795136715,1.8497684460002272e-05,-5036.676377962343,-27.36551334549725,0.24025082724489935,0.9610033089795973,0.8944723618090452,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.005,4,,nan,random,full,random,1.0,5,1.11357113044857,2.191078351932255e-06,-2095.324528259225,-96.11038306267574,0.27065771238706626,1.082630849548265,0.9256281407035176,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.005,5,,nan,random,full,random,1.0,5,1.3077954607916267,1.1731606375557095e-05,-4780.769411264337,-40.9559716235105,0.29512672243231375,1.180506889729255,0.9105527638190954,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.01,1,,nan,random,full,random,1.0,4,1.395340153207626,0.00017602954562828698,-3795.7204012037255,-2.178078116166416,0.2803049290714471,1.1212197162857884,0.996969696969697,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.01,2,,nan,random,full,random,1.0,4,1.3126865316068115,3.902456058490307e-05,-2579.7625906352187,-6.677386649753883,0.2551241363018952,1.020496545207581,0.9929292929292929,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.01,3,,nan,random,full,random,1.0,4,1.3501101469217742,2.3841081579413378e-05,-9996.21247431275,-42.35203962477306,0.2669794644137047,1.0679178576548187,0.9929292929292929,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.01,4,,nan,random,full,random,1.0,4,1.3535536806895936,1.7660498262731114e-05,-4490.505655942834,-25.683671159517473,0.28212435713576856,1.1284974285430742,0.9949494949494949,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.01,5,,nan,random,full,random,1.0,4,1.3899776877562342,1.5314006077483144e-05,-9307.591333002667,-61.39221415679726,0.2922856677055205,1.1691426708220822,0.9828282828282828,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.02,1,,nan,random,full,random,1.0,4,1.7414524315261426,0.0007495712128091528,2985.5047651911154,0.406423483427469,0.3876154207546346,1.5504616830185385,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.02,2,,nan,random,full,random,1.0,4,1.4670846361153551,0.0005857302303600828,5961.631735772127,1.0385835277485396,0.30178306293814455,1.2071322517525784,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.02,3,,nan,random,full,random,1.0,4,1.438536450748355,2.112186262117965e-05,-16695.314936964307,-80.6559343534454,0.2936670258149639,1.1746681032598554,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.02,4,,nan,random,full,random,1.0,4,1.4673540906038192,6.706050065954273e-05,-7843.810016615898,-11.935323615747691,0.3024833969201305,1.209933587680522,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.02,5,,nan,random,full,random,1.0,4,1.492757235036664,1.2204836991482547e-05,-15741.217834495474,-131.60738803202537,0.31018074093457476,1.2407229637382988,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.05,1,,nan,random,full,random,1.0,4,2.1152581223776012,0.0016493286162685408,4932.274995020125,0.31478677836541746,0.5036286227747974,2.0145144910991895,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.05,2,,nan,random,full,random,1.0,4,1.9007386153575445,0.0008363138528974041,23649.885048237164,2.976707339475773,0.4365060051790801,1.746024020716321,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.05,3,,nan,random,full,random,1.0,4,1.3377798112200108,0.00037892726273873917,-30824.3326812312,-8.562768945610157,0.26240901664348426,1.049636066573937,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.05,4,,nan,random,full,random,1.0,4,1.4020652688012936,0.0003683502701362105,-11661.849751231726,-3.3325973434325653,0.2836564135384895,1.1346256541539583,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.05,5,,nan,random,full,random,1.0,4,1.458432111983464,4.1185302979459886e-05,-36170.567389392294,-92.44628230975204,0.2993574683008746,1.1974298732034985,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.1,1,,nan,random,full,random,1.0,4,2.271442135074753,0.0024395380385888532,26695.811766535044,1.2158864754199843,0.5510174123406391,2.2040696493625562,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.1,2,,nan,random,full,random,1.0,4,1.972501757122965,0.0012616866235505375,39985.206372196786,3.521318705527123,0.45765617673715486,1.8306247069486195,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.1,3,,nan,random,full,random,1.0,4,1.4042305044529948,0.0009579193304030017,-43775.84454994276,-5.0776537996421,0.28241215674132364,1.1296486269652943,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.1,4,,nan,random,full,random,1.0,4,1.3340774137657232,0.0006802780596853958,-13842.403811604716,-2.260906178081607,0.2836564212250237,1.1346256849000946,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.1,5,,nan,random,full,random,1.0,4,1.483506277450158,0.00042451247068929173,-54434.47289562784,-14.24757853723386,0.3070243851849311,1.228097540739724,1.0,0.3700000000000001,0.3700000000000001,0.0,s2
s2,1000,0.0,1,,nan,rule,full,rule,0.0,-1,0.47735640892663433,-6.3292228952609e-05,0,0.0,0.14917387778957322,0.596695511158293,0.0,5.6199999999999966,5.6199999999999966,765.625,s2
s2,1000,0.0,2,,nan,rule,full,rule,0.0,-1,0.47686761844583225,-0.00010731123886536807,0,0.0,0.1490211307643226,0.5960845230572902,0.0,5.0799999999999965,5.0799999999999965,640.625,s2
s2,1000,0.0,3,,nan,rule,full,rule,0.0,-1,0.5396090488321352,3.293305097501725e-05,0,0.0,0.16862782776004223,0.674511311040169,0.0,4.369999999999999,4.369999999999999,483.8709677419355,s2
s2,1000,0.0,4,,nan,rule,full,rule,0.0,-1,0.8903393596573075,0.0006041334601290525,0,0.0,0.2782310498929086,1.1129241995716344,0.0,5.509999999999993,5.509999999999993,493.82716049382714,s2
s2,1000,0.0,5,,nan,rule,full,rule,0.0,-1,0.45824118562844396,-3.1232275010831655e-05,0,0.0,0.14320037050888873,0.5728014820355549,0.0,5.029999999999996,5.029999999999996,571.4285714285714,s2
s2,1000,0.005,1,,nan,rule,full,rule,1.0,4,1.1429545834577775,-7.032491120748485e-05,-2258.829848860769,-3.228131701334118,0.2187216158146307,0.8748864632585227,0.8864321608040201,7.999999999999988,7.999999999999988,608.5340909090909,s2
s2,1000,0.005,2,,nan,rule,full,rule,1.0,4,1.30241584676887,0.0007025662971428367,-409.2688040189969,-0.05854613761685268,0.2610684017597899,1.0442736070391598,0.9326633165829146,7.259999999999989,7.259999999999989,556.964705882353,s2
s2,1000,0.005,3,,nan,rule,full,rule,1.0,5,1.1744605734397495,1.0958939938239716e-05,-5913.228171740542,-54.2291765413762,0.24049808736515996,0.9619923494606399,0.8944723618090452,6.81999999999999,6.81999999999999,402.5,s2
s2,1000,0.005,4,,nan,rule,full,rule,1.0,5,1.1278669989217092,0.0005874403347790091,-2163.144761394098,-0.37008266318481636,0.2836457028830703,1.1345828115322814,0.9256281407035176,7.089999999999989,7.089999999999989,489.6136363636364,s2
s2,1000,0.005,5,,nan,rule,full,rule,1.0,5,1.1470494505807636,-6.890580986968087e-05,-5067.90954405599,-7.391795315692317,0.24491105784610004,0.9796442313844,0.9105527638190954,6.97999999999999,6.97999999999999,461.1573033707865,s2
s2,1000,0.01,1,,nan,rule,full,rule,1.0,4,1.3635238019943074,-8.079615027483816e-05,-5023.98531359795,-6.280908957587205,0.27044411098147714,1.0817764439259085,0.996969696969697,8.199999999999989,8.199999999999989,576.7159090909091,s2
s2,1000,0.01,2,,nan,rule,full,rule,1.0,4,1.2616520782655,0.0010248267523024345,-1113.1330149834976,-0.10971383995251144,0.2387461601284597,0.9549846405138391,0.9929292929292929,7.399999999999989,7.399999999999989,504.9529411764706,s2
s2,1000,0.01,3,,nan,rule,full,rule,1.0,4,1.3988697242251464,-3.408865108879076e-05,-11138.551928883302,-33.00530292360914,0.28225061760254794,1.1290024704101915,0.9929292929292929,6.96999999999999,6.96999999999999,386.21590909090907,s2
s2,1000,0.01,4,,nan,rule,full,rule,1.0,4,1.3284945235144383,0.000930527183825169,-4772.087465319666,-0.5180171469246855,0.2836555875046283,1.134622350018513,0.9949494949494949,7.379999999999988,7.379999999999988,465.0113636363636,s2
s2,1000,0.01,5,,nan,rule,full,rule,1.0,4,1.331768784970437,-6.108621335372027e-05,-9648.847247883095,-15.95500820285089,0.27410629042700363,1.0964251617080145,0.9828282828282828,7.479999999999989,7.479999999999989,438.7865168539326,s2
s2,1000,0.02,1,,nan,rule,full,rule,1.0,4,1.4948048083003722,-6.830789858114203e-05,-9487.47111648717,-14.17272845029375,0.3111067556128332,1.2444270224513327,1.0,8.199999999999989,8.199999999999989,561.6818181818181,s2
s2,1000,0.02,2,,nan,rule,full,rule,1.0,4,1.4025708715953804,0.0013520887214112647,-3854.1071753357537,-0.29086570737067524,0.28161596243894177,1.1264638497557673,1.0,7.4999999999999885,7.4999999999999885,489.22352941176473,s2
s2,1000,0.02,3,,nan,rule,full,rule,1.0,4,1.4584660980061954,-5.7331264828692894e-05,-17503.69224349351,-31.153874776552026,0.29991870776678886,1.1996748310671554,1.0,6.96999999999999,6.96999999999999,371.21590909090907,s2
s2,1000,0.02,4,,nan,rule,full,rule,1.0,4,1.443307758193223,0.001319652633741118,-7656.452025551349,-0.592027473652164,0.29435494289674563,1.1774197715869823,1.0,7.379999999999988,7.379999999999988,449.47727272727275,s2
s2,1000,0.02,5,,nan,rule,full,rule,1.0,4,1.3243747974484126,-6.586174380528379e-05,-16485.94645253732,-25.541981380052995,0.2579101030365336,1.0316404121461344,1.0,7.529999999999989,7.529999999999989,411.59550561797755,s2
s2,1000,0.05,1,,nan,rule,full,rule,1.0,4,1.569805350323429,-4.822006928254115e-05,-23374.782808158547,-51.02654330654888,0.3349027940987154,1.3396111763948615,1.0,8.199999999999989,8.199999999999989,540.4659090909091,s2
s2,1000,0.05,2,,nan,rule,full,rule,1.0,4,1.4907097143602919,0.0018340099071785807,-11940.111725762486,-0.6853037494237229,0.3092131658112095,1.236852663244838,1.0,7.4999999999999885,7.4999999999999885,481.2823529411765,s2
s2,1000,0.05,3,,nan,rule,full,rule,1.0,4,1.4749161103760984,-3.926915719752249e-05,-38791.98709813133,-103.98407692892411,0.3055739814141363,1.222295925656545,1.0,6.95999999999999,6.95999999999999,357.0568181818182,s2
s2,1000,0.05,4,,nan,rule,full,rule,1.0,4,1.5232338035568531,0.001875609513020045,-19084.895480857696,-1.0710845474287183,0.3194476968064007,1.277790787225603,1.0,7.379999999999988,7.379999999999988,432.60227272727275,s2
s2,1000,0.05,5,,nan,rule,full,rule,1.0,4,1.426314006999838,-4.343433926176084e-05,-36056.598721210845,-87.38319746190876,0.2893429639839685,1.157371855935874,1.0,7.529999999999989,7.529999999999989,396.02247191011236,s2
s2,1000,0.1,1,,nan,rule,full,rule,1.0,4,1.5216119431574833,-7.824680395424365e-05,-38922.180152338,-55.269818894098925,0.32029819729444303,1.281192789177772,1.0,8.199999999999989,8.199999999999989,511.60227272727275,s2
s2,1000,0.1,2,,nan,rule,full,rule,1.0,4,1.4479834457445495,0.0017436696434797098,-18383.04979633633,-1.171415179543775,0.2961141102336741,1.1844564409346967,1.0,7.4999999999999885,7.4999999999999885,445.0352941176471,s2
s2,1000,0.1,3,,nan,rule,full,rule,1.0,4,1.3870035311599191,-3.165916974345843e-05,-62972.78755436931,-221.00947218856464,0.2787498834802961,1.1149995339211847,1.0,6.96999999999999,6.96999999999999,337.8068181818182,s2
s2,1000,0.1,4,,nan,rule,full,rule,1.0,4,1.457801510238657,0.0016376850813271272,-27962.368353129365,-1.8971472918936394,0.2994003861937458,1.197601544774983,1.0,7.379999999999988,7.379999999999988,409.42045454545456,s2
s2,1000,0.1,5,,nan,rule,full,rule,1.0,4,1.4483170854070406,-6.636872314972182e-05,-58895.64263260737,-98.60006313138418,0.29607345558156256,1.18429382232625,1.0,7.479999999999989,7.479999999999989,384.5730337078652,s2
s2,1000,0.0,1,,nan,oracle,full,oracle,0.0,-1,0.4542869244458057,-0.00020679445069767536,0,0.0,0.1419646638893143,0.5678586555572571,0.0,0.0,0.0,0.0,s2
s2,1000,0.0,2,,nan,oracle,full,oracle,0.0,-1,0.46441495161985136,-0.00021004338287469,0,0.0,0.14512967238120353,0.5805186895248142,0.0,0.0,0.0,0.0,s2
s2,1000,0.0,3,,nan,oracle,full,oracle,0.0,-1,0.7733439029246363,0.0005972019266529009,0,0.0,0.24166996966394882,0.9666798786557953,0.0,0.0,0.0,0.0,s2
s2,1000,0.0,4,,nan,oracle,full,oracle,0.0,-1,0.8755524661079079,-0.0002546896465919912,0,0.0,0.2736101456587212,1.0944405826348849,0.0,0.0,0.0,0.0,s2
s2,1000,0.0,5,,nan,oracle,full,oracle,1.0,6,1.0269549458753608,0.0006248294726975262,0,0.0,0.3209234205860502,1.2836936823442011,0.0,0.0,0.0,0.0,s2
s2,1000,0.005,1,,nan,oracle,full,oracle,1.0,4,3.01615016527074,0.005832450942163492,6710.0495141243155,0.11562494777542524,0.8046986386185958,3.2187945544743837,0.8864321608040201,0.0,0.0,0.0,s2
s2,1000,0.005,2,,nan,oracle,full,oracle,1.0,4,2.605103997079978,0.0037608280705626884,8514.899235939141,0.2275479632077493,0.6680840662713349,2.67233626508534,0.9326633165829146,0.0,0.0,0.0,s2
s2,1000,0.005,3,,nan,oracle,full,oracle,1.0,5,3.0194305168210605,0.00583357754371143,2678.9073478485807,0.04615296828821673,0.8039764368327791,3.2159057473311163,0.8944723618090452,0.0,0.0,0.0,s2
s2,1000,0.005,4,,nan,oracle,full,oracle,1.0,5,2.635839611040552,0.003506329323906433,7000.1957959117135,0.20064780028618592,0.6788187428531105,2.7152749714124425,0.9256281407035176,0.0,0.0,0.0,s2
s2,1000,0.005,5,,nan,oracle,full,oracle,1.0,5,3.321291308526182,0.005888190304871705,2360.5854582333704,0.04029162737410281,0.8984361677129872,3.593744670851949,0.9105527638190954,0.0,0.0,0.0,s2
s2,1000,0.01,1,,nan,oracle,full,oracle,1.0,4,3.2583637375262495,0.012074656340572606,15735.886716482462,0.1316379913335093,0.8619230844171795,3.447692337668718,0.996969696969697,0.0,0.0,0.0,s2
s2,1000,0.01,2,,nan,oracle,full,oracle,1.0,4,2.9886422408187627,0.007288352536177733,18293.781451396004,0.2535355833969172,0.7782443439551439,3.1129773758205754,0.9929292929292929,0.0,0.0,0.0,s2
s2,1000,0.01,3,,nan,oracle,full,oracle,1.0,4,3.687876264122288,0.011533915507890322,9351.940103726927,0.08190110408487433,0.9969189165315209,3.9876756661260835,0.9929292929292929,0.0,0.0,0.0,s2
s2,1000,0.01,4,,nan,oracle,full,oracle,1.0,4,2.8345695547810457,0.007031843649877442,13495.57485536451,0.19385945524450154,0.7298864798437423,2.9195459193749698,0.9949494949494949,0.0,0.0,0.0,s2
s2,1000,0.01,5,,nan,oracle,full,oracle,1.0,4,4.016990322650514,0.010401245906514802,9024.92456588184,0.0876441678431314,1.1013587652722279,4.4054350610889115,0.9828282828282828,0.0,0.0,0.0,s2
s2,1000,0.02,1,,nan,oracle,full,oracle,1.0,4,3.416747151600726,0.018173119808764824,25103.890096720308,0.140956614241072,0.9105561427006322,3.6422245708025294,1.0,0.0,0.0,0.0,s2
s2,1000,0.02,2,,nan,oracle,full,oracle,1.0,4,3.0859014102149334,0.011075145339583028,30478.77395185572,0.28081608677076264,0.8071355616087612,3.228542246435045,1.0,0.0,0.0,0.0,s2
s2,1000,0.02,3,,nan,oracle,full,oracle,1.0,4,3.80299779776278,0.017191741381834585,13906.930679017794,0.08254396850006677,1.0314932086186734,4.125972834474694,1.0,0.0,0.0,0.0,s2
s2,1000,0.02,4,,nan,oracle,full,oracle,1.0,4,2.870565526183069,0.010294711729952761,21638.734629521496,0.2144823676262057,0.7400227766470694,2.9600911065882776,1.0,0.0,0.0,0.0,s2
s2,1000,0.02,5,,nan,oracle,full,oracle,1.0,4,4.230707539405586,0.015153754965667138,15047.168834152748,0.10132309745794282,1.1651772224223442,4.660708889689377,1.0,0.0,0.0,0.0,s2
s2,1000,0.05,1,,nan,oracle,full,oracle,1.0,4,3.3302840211061513,0.024242196129663014,51568.54686056124,0.22391816572852927,0.8823149798586758,3.529259919434703,1.0,0.0,0.0,0.0,s2
s2,1000,0.05,2,,nan,oracle,full,oracle,1.0,4,3.0416671016740646,0.015944488064971018,64195.15730185388,0.42380695771525206,0.7919961444251175,3.1679845777004694,1.0,0.0,0.0,0.0,s2
s2,1000,0.05,3,,nan,oracle,full,oracle,1.0,4,3.7812937570657814,0.024824877666814744,27827.492136192974,0.11799492983855953,1.0237387851589699,4.0949551406358795,1.0,0.0,0.0,0.0,s2
s2,1000,0.05,4,,nan,oracle,full,oracle,1.0,4,2.863342922742836,0.015401973058915452,48528.93285814766,0.3316658652998571,0.7366621876751754,2.9466487507007018,1.0,0.0,0.0,0.0,s2
s2,1000,0.05,5,,nan,oracle,full,oracle,1.0,4,4.3430046933154465,0.02310766676821736,33323.78007128788,0.15180097404373585,1.1992452865802778,4.796981146321111,1.0,0.0,0.0,0.0,s2
s2,1000,0.1,1,,nan,oracle,full,oracle,1.0,4,3.286923876162613,0.031074183534405917,66355.61030074768,0.2372659471747218,0.866808646672878,3.4672345866915126,1.0,0.0,0.0,0.0,s2
s2,1000,0.1,2,,nan,oracle,full,oracle,1.0,4,2.861587705815582,0.024131214448798035,78984.65466801077,0.36368135385441486,0.7340321529864782,2.9361286119459127,1.0,0.0,0.0,0.0,s2
s2,1000,0.1,3,,nan,oracle,full,oracle,1.0,4,3.7458106289907995,0.031337973294158154,26500.718590140343,0.09396026539923923,1.011482818236506,4.045931272946024,1.0,0.0,0.0,0.0,s2
s2,1000,0.1,4,,nan,oracle,full,oracle,1.0,4,2.5450638274243036,0.022579454392353693,66238.75855432171,0.32595393731407635,0.6358026503286652,2.543210601314661,1.0,0.0,0.0,0.0,s2
s2,1000,0.1,5,,nan,oracle,full,oracle,1.0,4,4.148131705840606,0.030268000297907327,33203.20322071295,0.12188597746764615,1.1371185904800676,4.548474361920271,1.0,0.0,0.0,0.0,s2
s3,1000,0.0,1,,nan,noguard,,noguard,0.0,-1,0.1813693163347619,0.00036925700720380993,0,0.0,0.0566779113546131,0.22671164541845235,0.0,0.0,0.0,0.0,s3
s3,1000,0.0,2,,nan,noguard,,noguard,0.0,-1,0.1979646023497903,-5.0983853554353116e-05,0,0.0,0.06186393823430946,0.24745575293723787,0.0,0.0,0.0,0.0,s3
s3,1000,0.0,3,,nan,noguard,,noguard,0.0,-1,0.09099687257310746,0.0008049310011127963,0,0.0,0.02843652267909609,0.11374609071638431,0.0,0.0,0.0,0.0,s3
s3,1000,0.0,4,,nan,noguard,,noguard,0.0,-1,0.13888242964384234,0.00043836718068420886,0,0.0,0.04326232226948112,0.1730492890779245,0.0,0.0,0.0,0.0,s3
s3,1000,0.0,5,,nan,noguard,,noguard,0.0,-1,0.13911252062287016,0.0008426334409004077,0,0.0,0.04320694603544305,0.17282778414177224,0.0,0.0,0.0,0.0,s3
s3,1000,0.005,1,,nan,noguard,,noguard,0.0,-1,0.1833557154942528,0.0002473614387629769,-35.216149626416154,-0.01430825895071793,0.057297715198238106,0.22919086079295226,0.0,0.0,0.0,0.0,s3
s3,1000,0.005,2,,nan,noguard,,noguard,0.0,-1,0.1637743731010657,-0.0003228079997553448,-130.16011643907405,-0.040523836917021105,0.05117863310072501,0.20471453240290005,0.0,0.0,0.0,0.0,s3
s3,1000,0.005,3,,nan,noguard,,noguard,0.0,-1,0.08171981959905855,0.0007640866757204859,318.0412337160087,0.04183287590625246,0.025537029279151465,0.10214811711660587,0.0,0.0,0.0,0.0,s3
s3,1000,0.005,4,,nan,noguard,,noguard,0.0,-1,0.1178662480615672,0.00026377093592387196,75.41622733458644,0.02873523691526754,0.03675406476496447,0.14701625905985782,0.0,0.0,0.0,0.0,s3
s3,1000,0.005,5,,nan,noguard,,noguard,0.0,-1,0.14969959245843795,0.0006884125679055575,41.312308647989994,0.0060312536587261625,0.04653106695111619,0.18612426780446478,0.0,0.0,0.0,0.0,s3
