scenario,n_society,alpha,seed,n_harmful,placement,feedback_strength,retail_wealth_scale,asset_liquidity_scale,defense,defense_mode,label,collapse_rate,collapse_day,max_collapse_score,retail_loss_pct_30d,harmful_profit,wealth_transfer,price_dislocation_max,liquidity_stress_max,social_cascade_peak,intervention_cost,utility_loss,false_positive_rate
s1,1000,0.02,15,20,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.3918450341112225,-5.147328039156083e-05,-4487.549561714404,-8.896134404097129,0.4344546382537556,1.737818553015022,0.4459183673469388,0.0,0.0,0.0
s1,1000,0.02,16,20,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.0242298680070752,0.0007353762447543215,-13512.649627590086,-1.875015420431936,0.3199402485230929,1.2797609940923715,0.4336734693877551,0.0,0.0,0.0
s1,1000,0.02,17,20,,nan,nan,nan,0,,per_agent_capacity,1.0,9,1.241252308602833,0.0006196892144823713,-12451.768260494457,-2.050364228254264,0.3219044637704972,1.2876178550819888,0.42244897959183675,0.0,0.0,0.0
s1,1000,0.02,18,20,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8486103271229142,0.0003784086762001852,-2255.50381922652,-0.6082139903677214,0.22337927936601548,0.8935171174640617,0.32755102040816325,0.0,0.0,0.0
s1,1000,0.02,19,20,,nan,nan,nan,0,,per_agent_capacity,1.0,11,0.9830709775205396,0.0004825574289009507,-9662.33368641499,-2.0431815115284384,0.2715561867006591,1.0862247468026363,0.4489795918367347,0.0,0.0,0.0
s1,1000,0.02,20,20,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.0625591760926056,-0.0012647932549012938,-14999.06215068337,-1.2100922740195532,0.3278784701638485,1.311513880655394,0.45816326530612245,0.0,0.0,0.0
s1,1000,0.0225,1,22,,nan,nan,nan,0,,per_agent_capacity,1.0,8,1.0732045756799422,0.00027338710929779433,-3764.810915373033,-1.4080766000112268,0.25687692846116106,1.0275077138446442,0.5010224948875256,0.0,0.0,0.0
s1,1000,0.0225,2,22,,nan,nan,nan,0,,per_agent_capacity,1.0,9,1.0008740600848434,5.676443403575318e-05,1955.4479996671434,3.5223386200281563,0.2295052290596127,0.9180209162384505,0.5316973415132924,0.0,0.0,0.0
s1,1000,0.0225,3,22,,nan,nan,nan,0,,per_agent_capacity,1.0,12,0.9217143846702057,0.0007421478398738463,-13140.805234870873,-1.810475682703408,0.27030018328450706,1.0812007331380284,0.46932515337423314,0.0,0.0,0.0
s1,1000,0.0225,4,22,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.0268363828519687,0.0003268415905933271,-4961.907307609916,-1.5522886316875149,0.3206847302746213,1.2827389210984852,0.35173824130879344,0.0,0.0,0.0
s1,1000,0.0225,5,22,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.058869063275375,0.0007774161055200335,-13730.714193883352,-1.805929278494811,0.3306636567215164,1.3226546268860657,0.4897750511247444,0.0,0.0,0.0
s1,1000,0.0225,6,22,,nan,nan,nan,0,,per_agent_capacity,1.0,10,1.1823552088532174,-0.00025684657120936244,-4749.424316883553,-1.8907249023560262,0.2960015106188634,1.1840060424754535,0.46932515337423314,0.0,0.0,0.0
s1,1000,0.0225,7,22,,nan,nan,nan,0,,per_agent_capacity,1.0,4,0.9720470413619113,4.144671736570772e-05,-765.8965453945566,-1.8894748530492016,0.3034614819424681,1.2138459277698725,0.44683026584867075,0.0,0.0,0.0
s1,1000,0.0225,8,22,,nan,nan,nan,0,,per_agent_capacity,1.0,14,1.05115252272158,0.0006308800774613102,-9826.66276857839,-1.592650140854287,0.2652069482173644,1.0608277928694578,0.4049079754601227,0.0,0.0,0.0
s1,1000,0.0225,9,22,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.211330715101869,0.0005128069250278769,-15056.460388376145,-3.002134530556281,0.3783189857948393,1.513275943179357,0.5398773006134969,0.0,0.0,0.0
s1,1000,0.0225,10,22,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.1096486918357125,0.0006069247431544576,-7022.169042879483,-1.1830349687782058,0.3264844884511507,1.3059379538046025,0.5051124744376279,0.0,0.0,0.0
s1,1000,0.0225,11,22,,nan,nan,nan,0,,per_agent_capacity,1.0,9,1.0362201136383045,0.0004807758412847642,-16379.283696918981,-3.483480741602144,0.2500924695189401,1.0003698780757606,0.47137014314928427,0.0,0.0,0.0
s1,1000,0.0225,12,22,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.2358722048175015,0.00021931859518102312,-9229.472753427923,-4.302913164817265,0.3860106497267954,1.5440425989071818,0.47648261758691207,0.0,0.0,0.0
s1,1000,0.0225,13,22,,nan,nan,nan,0,,per_agent_capacity,1.0,12,1.032799133613927,0.0005135919012068361,-878.0817387530115,-0.17481468975557907,0.28549493448680224,1.1419797379472092,0.4120654396728016,0.0,0.0,0.0
s1,1000,0.0225,14,22,,nan,nan,nan,0,,per_agent_capacity,1.0,10,0.9788220016524593,0.0002742551879936368,-271.3336932847742,-0.10116027931021222,0.2369779958527245,0.947911983410898,0.4396728016359918,0.0,0.0,0.0
s1,1000,0.0225,15,22,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.392926594785093,-1.3954311433669127e-05,-1600.9724602634087,-11.73104214758184,0.43499107386223496,1.7399642954489396,0.4222903885480573,0.0,0.0,0.0
s1,1000,0.0225,16,22,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.067140805293915,0.0006782817956284907,-13682.2144830178,-2.062563738121688,0.3199401802475887,1.279760720990355,0.5030674846625767,0.0,0.0,0.0
s1,1000,0.0225,17,22,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.314841174232763,0.0002976412235654449,-17422.756386989262,-5.985286284909656,0.3439602186771809,1.3758408747087234,0.5214723926380368,0.0,0.0,0.0
s1,1000,0.0225,18,22,,nan,nan,nan,0,,per_agent_capacity,1.0,11,0.92192481807716,0.00020152320046347313,-3057.4409552307334,-1.5512942125000322,0.22507578756734775,0.900303150269391,0.4335378323108384,0.0,0.0,0.0
s1,1000,0.0225,19,22,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.940953250400832,0.0003376701306094604,-9762.495917996159,-2.9561697232809903,0.2711154970403251,1.0844619881613005,0.39059304703476483,0.0,0.0,0.0
s1,1000,0.0225,20,22,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.0628758552881277,-0.0003303474539374754,-12048.654860693263,-3.7293122286181197,0.3271635780192458,1.3086543120769831,0.556237218813906,0.0,0.0,0.0
s1,1000,0.025,1,25,,nan,nan,nan,0,,per_agent_capacity,1.0,8,1.1235421722499657,0.0003601813803437429,-2577.5766232460737,-0.7339825087602868,0.27055487309106013,1.0822194923642403,0.5138461538461538,0.0,0.0,0.0
s1,1000,0.025,2,25,,nan,nan,nan,0,,per_agent_capacity,1.0,10,1.0756442745897299,-0.00018304406719788527,-1300.8052015115973,-0.7288732169588447,0.24433287137567872,0.9773314855027149,0.5866666666666667,0.0,0.0,0.0
s1,1000,0.025,3,25,,nan,nan,nan,0,,per_agent_capacity,1.0,9,1.04355165552478,0.0008195445191042545,-15888.078598947963,-1.9883563186415827,0.27031150677537225,1.0812460271014892,0.49743589743589745,0.0,0.0,0.0
s1,1000,0.025,4,25,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.0268577091956108,0.00020933333908957548,-6999.514673084952,-3.429453444690102,0.32067392830390834,1.2826957132156336,0.36205128205128206,0.0,0.0,0.0
s1,1000,0.025,5,25,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.0835651625164904,0.0009150633932296664,-14335.114971451927,-1.6067391757536775,0.3314042290761878,1.3256169163047513,0.5671794871794872,0.0,0.0,0.0
s1,1000,0.025,6,25,,nan,nan,nan,0,,per_agent_capacity,1.0,9,1.2260043521202457,-0.00045859547084130535,-4309.828793801833,-0.9638859311678138,0.29336769330692913,1.1734707732277165,0.5733333333333334,0.0,0.0,0.0
s1,1000,0.025,7,25,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.0295581303375696,1.3865958250868015e-05,1003.382947602775,7.421850671053353,0.3036575323232203,1.214630129292881,0.5261538461538462,0.0,0.0,0.0
s1,1000,0.025,8,25,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.1880958959272605,0.00017385429512365507,-9080.658960852772,-5.357070047352652,0.28871835832006043,1.1548734332802417,0.5282051282051282,0.0,0.0,0.0
s1,1000,0.025,9,25,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.2125118517409066,0.0004466170577897857,-12208.6522328367,-2.8036758514662368,0.3786684694426783,1.5146738777707132,0.5333333333333333,0.0,0.0,0.0
s1,1000,0.025,10,25,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.499636890308481,0.0006141658890298926,-14757.086650095182,-2.464395004285306,0.4209626744100582,1.6838506976402328,0.5230769230769231,0.0,0.0,0.0
s1,1000,0.025,11,25,,nan,nan,nan,0,,per_agent_capacity,1.0,9,1.042320231323184,0.0009243840247203524,-12305.340936272638,-1.3653267647674103,0.24879143640334578,0.9951657456133831,0.5466666666666666,0.0,0.0,0.0
s1,1000,0.025,12,25,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.3924584170291316,0.00046535217802532206,-11771.465669552796,-2.5944432394944728,0.39952078645715555,1.598083145828622,0.5015384615384615,0.0,0.0,0.0
s1,1000,0.025,13,25,,nan,nan,nan,0,,per_agent_capacity,1.0,10,1.0863247539364307,0.0007283884360215221,219.96552773751318,0.030973263483785787,0.2854246784664222,1.141698713865689,0.5579487179487179,0.0,0.0,0.0
s1,1000,0.025,14,25,,nan,nan,nan,0,,per_agent_capacity,1.0,9,1.0039759098400856,0.0006219594420838432,-1445.8260917754378,-0.23842367449214052,0.23580030160567847,0.9432012064227138,0.49743589743589745,0.0,0.0,0.0
s1,1000,0.025,15,25,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.3938202503840602,-4.749451425786202e-06,-2449.55611902033,-52.89800916031847,0.43524427250083664,1.7409770900033466,0.522051282051282,0.0,0.0,0.0
s1,1000,0.025,16,25,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.0870141457926668,0.0008535734171143327,-13146.094064790988,-1.5796149609916463,0.31994027250395785,1.2797610900158314,0.5415384615384615,0.0,0.0,0.0
s1,1000,0.025,17,25,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.7495030819763375,0.0005461035844303477,-16548.885299445363,-3.108057917152102,0.4720754959484612,1.8883019837938444,0.642051282051282,0.0,0.0,0.0
s1,1000,0.025,18,25,,nan,nan,nan,0,,per_agent_capacity,1.0,9,0.938206296610307,1.4033637345983432e-05,-430.05837723915465,-3.143059096103298,0.2252177941599672,0.9008711766398689,0.5261538461538462,0.0,0.0,0.0
s1,1000,0.025,19,25,,nan,nan,nan,0,,per_agent_capacity,1.0,10,1.0308578379907003,0.0006344623631206461,-6700.432320149383,-1.083159329305953,0.2718683688757766,1.0874734755031064,0.48,0.0,0.0,0.0
s1,1000,0.025,20,25,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.1160509589675227,-5.3327533178986645e-05,-13232.889585793717,-25.450632417994438,0.32885525983125086,1.3154210393250034,0.6092307692307692,0.0,0.0,0.0
s1,1000,0.03,1,30,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.1430080494866732,0.00021281431621209402,1770.3001775373705,0.8575793968677816,0.26262449729982745,1.05049798919931,0.6030927835051546,0.0,0.0,0.0
s1,1000,0.03,2,30,,nan,nan,nan,0,,per_agent_capacity,1.0,8,0.9584115267363598,0.0003642082496505884,10949.8054423125,3.0994518190372435,0.1957935770223074,0.7831743080892295,0.6608247422680412,0.0,0.0,0.0
s1,1000,0.03,3,30,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.0244186303475369,0.0010841924350101922,-18357.477115265327,-1.745560430816959,0.27033020200688984,1.0813208080275594,0.5814432989690722,0.0,0.0,0.0
s1,1000,0.03,4,30,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.0702498012973396,0.0003401598084301294,-9168.385789449327,-2.7786775152702488,0.32349092476867586,1.2939636990747037,0.4927835051546392,0.0,0.0,0.0
s1,1000,0.03,5,30,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.0637841872677656,0.000919050172517633,-16703.877896548947,-1.8737271578635377,0.33169251671131184,1.3267700668452473,0.5041237113402062,0.0,0.0,0.0
s1,1000,0.03,6,30,,nan,nan,nan,0,,per_agent_capacity,1.0,8,1.1864795547446552,5.4473984886114434e-05,-3913.775904244976,-7.406876012973062,0.2919785262838018,1.1679141051352069,0.5298969072164949,0.0,0.0,0.0
s1,1000,0.03,7,30,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.0504641598716666,2.284944781572702e-05,1944.3472310123034,8.772560709656714,0.30371423194499725,1.214856927779989,0.5814432989690722,0.0,0.0,0.0
s1,1000,0.03,8,30,,nan,nan,nan,0,,per_agent_capacity,1.0,9,1.44113264690178,0.0006895502570615217,-7882.984866818646,-1.1785636274178601,0.3635296867837075,1.4541187471348298,0.554639175257732,0.0,0.0,0.0
s1,1000,0.03,9,30,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.2133297591577958,0.0007440315645777611,-12823.640881681815,-1.7768397150103767,0.37884777815549237,1.5153911126219697,0.48556701030927835,0.0,0.0,0.0
s1,1000,0.03,10,30,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.229638901995444,0.0005250956705546717,-12825.929930695798,-2.5181331550510935,0.3476718608213043,1.3906874432852172,0.565979381443299,0.0,0.0,0.0
s1,1000,0.03,11,30,,nan,nan,nan,0,,per_agent_capacity,1.0,9,1.0472922435973007,0.0008372721375473151,-15272.012541211443,-1.8804331495028939,0.254152027030504,1.016608108122016,0.565979381443299,0.0,0.0,0.0
s1,1000,0.03,12,30,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.2412338388509219,0.0004753109187974604,-12669.31081200391,-2.7479160798702287,0.38759802768695895,1.5503921107478358,0.6030927835051546,0.0,0.0,0.0
s1,1000,0.03,13,30,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.1364710993557035,0.0010020983117628728,999.678246574942,0.1028438146629172,0.2857417951556454,1.1429671806225814,0.6690721649484536,0.0,0.0,0.0
s1,1000,0.03,14,30,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.0731380828370263,0.00044100275191891284,-447.2058006476145,-0.10454286416083623,0.23714603940654494,0.9485841576261798,0.6268041237113402,0.0,0.0,0.0
s1,1000,0.03,15,30,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.3943795014547948,0.00024132159851068994,2631.745724231936,1.1242839176570465,0.43531666776148936,1.7412666710459574,0.5742268041237113,0.0,0.0,0.0
s1,1000,0.03,16,30,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.1351859494853915,0.0003595489533497117,-23406.67618452455,-6.711351480752081,0.3199402888570824,1.2797611554283295,0.5927835051546392,0.0,0.0,0.0
s1,1000,0.03,17,30,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.3671071386299662,0.0006653200193655859,-19344.403779806336,-2.9974574232855624,0.3248035173118102,1.299214069247241,0.6556701030927835,0.0,0.0,0.0
s1,1000,0.03,18,30,,nan,nan,nan,0,,per_agent_capacity,1.0,9,1.0161536893793193,0.0006106466827781621,-2069.3931506464723,-0.34936650944544534,0.22611990028857926,0.904479601154317,0.5835051546391753,0.0,0.0,0.0
s1,1000,0.03,19,30,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.0742367668359174,0.0006095315476311083,-12299.931760612875,-2.0803422022258635,0.27219774310658096,1.0887909724263238,0.5670103092783505,0.0,0.0,0.0
s1,1000,0.03,20,30,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.1073427626205952,2.7286702168855777e-05,-17612.38691282971,-66.54193606018718,0.32900502094275236,1.3160200837710097,0.5835051546391753,0.0,0.0,0.0
s1,5000,0.005,1,25,,nan,nan,nan,0,,per_agent_capacity,1.0,10,1.152297934085031,-0.00047148184673989835,708.6891649665777,0.03021327001142264,0.33797141395328606,1.3518856558131445,0.14613065326633165,0.0,0.0,0.0
s1,5000,0.005,2,25,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.7729004045656889,-0.0003992160091513964,-8992.850882069673,-0.4527895114586787,0.22273963513078457,0.8909585405231382,0.11979899497487437,0.0,0.0,0.0
s1,5000,0.005,3,25,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8641600595211633,0.0005277735849892973,-18817.125242870767,-0.7166589688856883,0.2682803548980661,1.0731214195922645,0.18673366834170854,0.0,0.0,0.0
s1,5000,0.005,4,25,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.9078034283832737,-0.0005490377333387358,-7966.352016215911,-0.29165150042449806,0.28365642120588425,1.1346256848235372,0.1401005025125628,0.0,0.0,0.0
s1,5000,0.005,5,25,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.906939443259462,0.00041692281576661606,-18854.605206962675,-0.909010073337127,0.28338229510166413,1.1335291804066565,0.1563819095477387,0.0,0.0,0.0
s1,5000,0.005,6,25,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.9921332586818793,-0.0010452532123342232,-7217.184245932149,-0.13878840873880197,0.27494279467673177,1.099771178706927,0.22331658291457288,0.0,0.0,0.0
s1,5000,0.005,7,25,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.9582961540253715,-9.470554015399823e-05,-7525.8196408448275,-1.597295747998642,0.29940414469867715,1.1976165787947086,0.19798994974874373,0.0,0.0,0.0
s1,5000,0.005,8,25,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.6812817548874673,0.00012776791126359647,-14793.41663147998,-2.327306639278011,0.21286438333827132,0.8514575333530852,0.1487437185929648,0.0,0.0,0.0
s1,5000,0.005,9,25,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.9510481202724208,0.00022108864206195477,-16929.128382039256,-1.5391292126319276,0.2971776599456605,1.188710639782642,0.22673366834170855,0.0,0.0,0.0
s1,5000,0.005,10,25,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.3432645078411949,6.898413554298218e-05,-17676.26839888119,-5.150486768701579,0.4120938710161942,1.6483754840647773,0.2042211055276382,0.0,0.0,0.0
s1,5000,0.005,11,25,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.7517649011723901,0.0003667691589712198,-16855.028300603386,-0.9237269012910126,0.23083450593519114,0.9233380237407647,0.19015075376884422,0.0,0.0,0.0
s1,5000,0.005,12,25,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.1476461508894085,-7.780157269050728e-05,-14020.209816098213,-3.622205218860885,0.35860092464066734,1.4344036985626696,0.15758793969849247,0.0,0.0,0.0
s1,5000,0.005,13,25,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8051877218868433,0.00046085598791034975,-6270.207683695713,-0.2734787625780698,0.22717797332625078,0.9087118933050029,0.15457286432160805,0.0,0.0,0.0
s1,5000,0.005,14,25,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8236297313810614,-8.948328060271153e-05,-9922.844005487626,-2.2289543870168416,0.24691626048872684,0.9876650419549073,0.10170854271356784,0.0,0.0,0.0
s1,5000,0.005,15,25,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.3759350863344986,-0.00011809589547128534,-9154.652036284562,-1.5581668230096817,0.4299174962396321,1.7196699849585286,0.19758793969849245,0.0,0.0,0.0
s1,5000,0.005,16,25,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.2422781501834395,0.00014149499961628985,-23378.960904596373,-3.3211693959384685,0.37637978160797836,1.5055191264319134,0.1298492462311558,0.0,0.0,0.0
s1,5000,0.005,17,25,,nan,nan,nan,0,,per_agent_capacity,1.0,7,1.3436212620118182,0.00012158001507691403,-23763.223718541907,-3.928710962562152,0.4013116885111989,1.6052467540447957,0.1776884422110553,0.0,0.0,0.0
s1,5000,0.005,18,25,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8722776698325987,-0.00015222197244514773,-7403.793025121093,-0.9776509784588946,0.2501961109480767,1.0007844437923068,0.14231155778894472,0.0,0.0,0.0
s1,5000,0.005,19,25,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8100273583676648,0.0007382053237317795,-13422.251645979937,-0.36547284916668715,0.24100686642446922,0.9640274656978769,0.11899497487437186,0.0,0.0,0.0
s1,5000,0.005,20,25,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.01936299719232,5.121293664907091e-05,-15907.588787677465,-6.243549956655878,0.3185165299922589,1.2740661199690355,0.19316582914572863,0.0,0.0,0.0
s1,5000,0.0075,1,38,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.948507019957291,-0.0010177106999468954,-19734.183873458765,-0.3907851661099767,0.25356367028401966,1.0142546811360784,0.27388149939540507,0.0,0.0,0.0
s1,5000,0.0075,2,38,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.9309682241491334,-0.0005034125564602631,-12280.35665529687,-0.49162071754242587,0.249133682238626,0.9965347289545039,0.2668278919790407,0.0,0.0,0.0
s1,5000,0.0075,3,38,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8711487540713441,0.0006485818841142887,-24573.84763413202,-0.7635748002843774,0.2700721085011384,1.0802884340045535,0.2625957275292221,0.0,0.0,0.0
s1,5000,0.0075,4,38,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.9252543125073636,0.0001264875107442946,-8778.460509811062,-1.3986657946793837,0.2836564212243007,1.1346256848972027,0.23841193067311567,0.0,0.0,0.0
s1,5000,0.0075,5,38,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.0017839894305887,0.0005248163397505381,-21497.125541400164,-0.8254984930070245,0.31299554124211953,1.251982164968478,0.24163643692059653,0.0,0.0,0.0
s1,5000,0.0075,6,38,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8735970951054398,-0.0010150371024255213,-10249.52706960123,-0.2035003449053623,0.2729393093544585,1.0917572374178341,0.22370012091898428,0.0,0.0,0.0
s1,5000,0.0075,7,38,,nan,nan,nan,0,,per_agent_capacity,1.0,4,0.9713055437877314,-0.000272674413744611,-6271.175056861946,-0.46349790562025867,0.30344340076368437,1.2137736030547375,0.25312374042724706,0.0,0.0,0.0
s1,5000,0.0075,8,38,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8319858737001006,0.0001991394836889525,-17745.916462745285,-1.7959088725585677,0.2457264216484894,0.9829056865939578,0.20939137444578798,0.0,0.0,0.0
s1,5000,0.0075,9,38,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.1627382099256882,0.00011974539963340073,-25535.246930698166,-4.29758489214832,0.36329583345206834,1.4531833338082736,0.25634824667472794,0.0,0.0,0.0
s1,5000,0.0075,10,38,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.4674819467826443,0.00023584980378749508,-19524.04215588956,-1.6683127062422056,0.43298120537001916,1.7319248214800766,0.32769044740024184,0.0,0.0,0.0
s1,5000,0.0075,11,38,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8750926055876078,0.00030571312622911553,-23964.037140712375,-1.5797528149228646,0.2356283267556688,0.9425133070226752,0.24022571543732366,0.0,0.0,0.0
s1,5000,0.0075,12,38,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.161117215360306,-5.2041841800452626e-05,-16553.782067337073,-6.410439639635876,0.36279864381394866,1.4511945752557946,0.20193470374848851,0.0,0.0,0.0
s1,5000,0.0075,13,38,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8520449795232222,0.00038124519705994627,-4612.977356495336,-0.24384855239186262,0.2659752802344101,1.0639011209376403,0.2591696896412737,0.0,0.0,0.0
s1,5000,0.0075,14,38,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8655086178083512,0.0001567753853015857,-17150.39189066016,-2.2046487755314788,0.24185247882614708,0.9674099153045885,0.20233776702942363,0.0,0.0,0.0
s1,5000,0.0075,15,38,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.390119744516243,-6.551539703020402e-06,-7355.395354653709,-22.62590107524481,0.4343244668465463,1.737297867386185,0.264006449012495,0.0,0.0,0.0
s1,5000,0.0075,16,38,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.2240781219278485,0.0003583985721546044,-28920.36815857608,-1.6262255741937548,0.363150994305653,1.452603977222612,0.2871825876662636,0.0,0.0,0.0
s1,5000,0.0075,17,38,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.9809225292915627,0.00022631997472438804,-28317.99750560103,-2.521638887159562,0.2783993135412337,1.1135972541649348,0.22732769044740025,0.0,0.0,0.0
s1,5000,0.0075,18,38,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.955167087053721,-0.00016046158831832343,-9415.288664393593,-1.182512643615733,0.25124488046018584,1.0049795218407436,0.30128980249899234,0.0,0.0,0.0
s1,5000,0.0075,19,38,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8083230568163167,0.00061987064551984,-10030.476163751679,-0.32610970217121976,0.24100686649365016,0.9640274659746007,0.2275292220878678,0.0,0.0,0.0
s1,5000,0.0075,20,38,,nan,nan,nan,0,,per_agent_capacity,1.0,3,1.0194056861108078,-0.0007202538761953308,-21650.374761785613,-0.605791330902421,0.3185165300484561,1.2740661201938241,0.25594518339379285,0.0,0.0,0.0
s1,5000,0.01,1,50,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.9995795683887738,-0.0007696287792811189,-23558.968554160092,-0.6184004178150111,0.2612157575388329,1.0448630301553319,0.32686868686868686,0.0,0.0,0.0
s1,5000,0.01,2,50,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.9397610095770281,-0.00033441831835050775,-14785.556367797311,-0.8931870416478823,0.2403331740949458,0.9613326963797832,0.3408080808080808,0.0,0.0,0.0
s1,5000,0.01,3,50,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.9740298078848085,0.0006170602208552036,-38735.75083425129,-1.268175122047922,0.2790951101397012,1.116380440558805,0.3393939393939394,0.0,0.0,0.0
s1,5000,0.01,4,50,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.9574962408244668,-0.0002355281822834954,-11687.189029890578,-1.002448312544139,0.28365642122494444,1.1346256848997776,0.2684848484848485,0.0,0.0,0.0
s1,5000,0.01,5,50,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.0506740092263698,0.0006143263926180927,-34131.35782413371,-1.1224039672900459,0.3282410597747744,1.3129642390990979,0.3339393939393939,0.0,0.0,0.0
s1,5000,0.01,6,50,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.9160740612241387,-0.0011015547136691483,-13541.375776961446,-0.24834276828439658,0.2861753309782942,1.1447013239131767,0.277979797979798,0.0,0.0,0.0
s1,5000,0.01,7,50,,nan,nan,nan,0,,per_agent_capacity,1.0,4,0.9721036872241483,-0.000537625692082776,-11032.787054266315,-0.41457205307918665,0.3036575568457818,1.214630227383127,0.2727272727272727,0.0,0.0,0.0
s1,5000,0.01,8,50,,nan,nan,nan,0,,per_agent_capacity,0.0,-1,0.8758447267853506,8.937539667011512e-05,-26791.454850881826,-6.055822209514225,0.25828992091736086,1.0331596836694432,0.24585858585858586,0.0,0.0,0.0
s1,5000,0.01,9,50,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.1955102397130457,0.00029827536925116575,-33504.51179255266,-2.269241425436028,0.3735081668123394,1.4940326672493578,0.35838383838383836,0.0,0.0,0.0
s1,5000,0.01,10,50,,nan,nan,nan,0,,per_agent_capacity,1.0,4,1.4147709101194337,0.00018190270906175027,-26589.443686991464,-2.953009778115679,0.4130208747017846,1.6520834988071385,0.34040404040404043,0.0,0.0,0.0
